@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute inputs-67 numeric
@attribute inputs-68 numeric
@attribute inputs-69 numeric
@attribute inputs-70 numeric
@attribute inputs-71 numeric
@attribute inputs-72 numeric
@attribute inputs-73 numeric
@attribute inputs-74 numeric
@attribute inputs-75 numeric
@attribute inputs-76 numeric
@attribute inputs-77 numeric
@attribute inputs-78 numeric
@attribute inputs-79 numeric
@attribute inputs-80 numeric
@attribute inputs-81 numeric
@attribute inputs-82 numeric
@attribute inputs-83 numeric
@attribute inputs-84 numeric
@attribute inputs-85 numeric
@attribute inputs-86 numeric
@attribute inputs-87 numeric
@attribute inputs-88 numeric
@attribute inputs-89 numeric
@attribute inputs-90 numeric
@attribute inputs-91 numeric
@attribute inputs-92 numeric
@attribute inputs-93 numeric
@attribute inputs-94 numeric
@attribute inputs-95 numeric
@attribute inputs-96 numeric
@attribute inputs-97 numeric
@attribute inputs-98 numeric
@attribute inputs-99 numeric
@attribute inputs-100 numeric
@attribute outputs-1 numeric

@data
867,'2019/09/17 10:06:13:092',5,-11905732,-12238304,-11843024,-9671329,-8947088,-9407895,-10133171,-10791620,-11515603,-11975904,-12696018,-12239329,-11910617,-11187400,-10463416,-10002605,-9871279,-9936815,-10133428,-11646158,-12632288,-12306148,-11714777,-6185832,-789260,-921101,-2500648,-2303016,-8092033,-14933999,-12501988,-12372710,-11453144,-5331549,-65538,-395015,-2698797,-11185844,-15460855,-15986686,-12436707,-12373736,-11585500,-8295577,-5071715,-4347990,-7965579,-14804463,-15855612,-15986943,-12370656,-12307687,-12834280,-9881035,-10012102,-9618628,-10799564,-11652306,-15723510,-15789307,-12370143,-12307173,-11782109,-9416115,-7573134,-6390142,-10202798,-13687264,-15592182,-15920636,-12368855,-12108767,-11451602,-7436155,-3026991,-2829867,-5461844,-12829125,-15196397,-15656951,-11773370,-11975897,-11581391,-10529465,-9345182,-8950422,-9411235,-10660791,-13551828,-15063787,-11312822,-11645390,-10986422,-6906471,-4603194,-4537399,-5854292,-7105653,-8881813,-11249337,?
868,'2019/09/17 10:06:13:128',5,-11971269,-12303842,-11974353,-9736866,-9012880,-9539223,-10330035,-10922949,-11581141,-12041697,-12761555,-12304867,-12041946,-11318986,-10529465,-10068398,-10002863,-10068145,-10199477,-11712207,-12698080,-12371942,-11846106,-6382955,-789260,-920845,-2566442,-2303015,-7894654,-14868206,-12567780,-12438760,-11584473,-5528672,-2,-329223,-2698539,-10856879,-15460855,-16052223,-12568035,-12439530,-11651293,-8426906,-5071715,-4413783,-7702407,-14804719,-15855868,-16052479,-12436449,-12373480,-12834280,-10143693,-10143431,-9750212,-10799821,-11783379,-15723766,-15789564,-12370399,-12372967,-11847645,-9481652,-7507084,-6389886,-10005420,-13753056,-15657718,-15920893,-12434648,-12240097,-11582931,-7567741,-3092784,-2895404,-5264465,-12697283,-15196653,-15656951,-11839162,-12041691,-11647183,-10661050,-9411232,-9081752,-9542820,-10660791,-13486293,-14998508,-11378359,-11711184,-11052472,-7103592,-4668987,-4603192,-5985622,-7171702,-8947863,-11249594,?
869,'2019/09/17 10:06:13:156',5,-11905732,-12303841,-11974354,-9736865,-9012624,-9473432,-10198963,-10922949,-11581141,-12041696,-12761554,-12370403,-12041946,-11318984,-10463673,-10068399,-10002608,-10068145,-10265012,-11646415,-12632544,-12371686,-11846106,-6382955,-789260,-855309,-2566442,-2171430,-7631738,-14802157,-12567779,-12438760,-11584217,-5528929,-2,-329222,-2566954,-10593450,-15460854,-15986687,-12567779,-12439530,-11651294,-8361114,-5071458,-4413784,-7439234,-14738927,-15921148,-16052479,-12436449,-12373480,-12702951,-10340558,-10143431,-9750213,-10799821,-11718099,-15723767,-15789563,-12370399,-12372967,-11847644,-9546930,-7375498,-6324349,-9807784,-13753056,-15657718,-15920892,-12434647,-12174560,-11582931,-7567998,-3092784,-2829868,-5001294,-12434368,-15196653,-15656951,-11839161,-12041691,-11647184,-10661050,-9410976,-9016471,-9477028,-10594999,-13354964,-14998251,-11247287,-11711185,-11118007,-7103593,-4668987,-4603193,-5985621,-7171703,-8947862,-11184058,?
870,'2019/09/17 10:06:13:188',5,-11905732,-12238305,-11908816,-9736607,-8947086,-9538967,-10198963,-10922949,-11581142,-12041696,-12696018,-12304866,-11976409,-11318728,-10529209,-10068398,-10002607,-10068144,-10199477,-11711950,-12632544,-12371685,-11780570,-6382697,-789260,-921101,-2566441,-2105636,-7499895,-14736620,-12567779,-12438504,-11584472,-5528671,-65538,-394759,-2435368,-10330534,-15460599,-15986687,-12502243,-12439274,-11651293,-8360857,-5005665,-4479576,-7175806,-14738926,-15855612,-16052479,-12370913,-12373480,-12571367,-10471887,-10143175,-9749956,-10800077,-11783635,-15723766,-15789563,-12370399,-12372711,-11782109,-9481137,-7243911,-6258556,-9544868,-13818592,-15657718,-15920636,-12434391,-12174561,-11517395,-7567741,-3092783,-2895404,-4803914,-12236989,-15130860,-15656695,-11839162,-12041691,-11647184,-10661049,-9411231,-9016215,-9542564,-10594998,-13223634,-14997995,-11312822,-11711184,-11052471,-7103336,-4668987,-4603192,-5985622,-7171703,-9013398,-11118264,?
871,'2019/09/17 10:06:13:221',5,-12037319,-12369634,-12040145,-9736863,-9078415,-9605016,-10330549,-10988999,-11712471,-12107490,-12827604,-12370660,-12107739,-11384521,-10595001,-10199728,-10068401,-10133938,-10265270,-11778000,-12698338,-12437478,-11911899,-6317162,-789259,-986638,-2632234,-2105893,-7368566,-14736620,-12568037,-12504552,-11650010,-5462879,-65538,-460552,-2304038,-10133412,-15460855,-16052223,-12568293,-12505067,-11717087,-8360856,-5005408,-4545369,-6978684,-14738927,-15921148,-16052479,-12567778,-12439273,-12571623,-10734546,-10208968,-9815750,-10931407,-11849428,-15789303,-15789563,-12501729,-12438759,-11847645,-9546417,-7243398,-6324092,-9413282,-13818594,-15657974,-15920893,-12500697,-12240353,-11648724,-7567741,-3158320,-2961197,-4606536,-12039866,-15196653,-15656951,-11970749,-12107484,-11712977,-10726843,-9542561,-9147801,-9608614,-10660792,-13223635,-14932715,-11379129,-11776977,-11183545,-7169385,-4734781,-4734778,-6051671,-7303033,-9079448,-11184058,?
872,'2019/09/17 10:06:13:254',5,-12102855,-12369633,-11974353,-9671071,-9012623,-9539224,-10330548,-11054534,-11646934,-12107489,-12893141,-12436194,-12042202,-11384521,-10595001,-10134191,-10068401,-10133938,-10330806,-11777745,-12763874,-12437478,-11911643,-6317160,-789259,-986638,-2632234,-2040100,-7105394,-14670827,-12633574,-12504296,-11650010,-5462878,-65538,-460808,-2172453,-9804447,-15460598,-15986687,-12633829,-12505322,-11717087,-8294807,-4939614,-4545370,-6649719,-14738926,-15855612,-16052479,-12567779,-12439272,-12440038,-10931411,-10208968,-9749957,-10865871,-11783637,-15723767,-15789563,-12501729,-12438503,-11782109,-9480623,-7177604,-6324092,-9084317,-13818593,-15657718,-15920637,-12566234,-12240097,-11648724,-7502204,-3158320,-2961196,-4343620,-11710901,-15130860,-15656952,-11971005,-12107484,-11712977,-10726844,-9542561,-9147801,-9543078,-10594999,-13092050,-14866922,-11444666,-11776977,-11118009,-7103593,-4734780,-4734778,-6051672,-7303032,-9013912,-11118267,?
873,'2019/09/17 10:06:13:287',5,-12037318,-12369633,-11974352,-9736606,-9012365,-9538966,-10395827,-10988742,-11646934,-12041953,-12893140,-12436195,-12042202,-11384521,-10595001,-10134191,-10133937,-10133938,-10265270,-11777743,-12698338,-12437477,-11911643,-6382698,-789260,-986638,-2632234,-1974307,-6908014,-14539497,-12633573,-12569832,-11650010,-5528672,-65538,-395015,-2106403,-9409689,-15395062,-15986687,-12633573,-12505066,-11651550,-8294549,-4807772,-4479833,-6320754,-14673133,-15855612,-16052479,-12502242,-12439272,-12308709,-11128533,-10143431,-9749956,-10865870,-11783636,-15723767,-15789563,-12436193,-12438503,-11782109,-9480110,-7046019,-6258299,-8821144,-13818593,-15657718,-15920893,-12565977,-12240098,-11648724,-7567741,-3158320,-2895404,-4145985,-11381936,-15130860,-15656951,-11970748,-12107484,-11712976,-10726843,-9542561,-9147801,-9608613,-10463670,-12960720,-14735593,-11444409,-11776977,-11183801,-7169386,-4734781,-4734778,-6117207,-7303032,-9013912,-11052730,?
874,'2019/09/17 10:06:13:321',5,-11971527,-12369633,-11974352,-9671070,-9012365,-9539223,-10330549,-10988742,-11646934,-12041954,-12827348,-12370659,-12042202,-11384521,-10594745,-10133935,-10068400,-10133937,-10265270,-11712207,-12698337,-12437478,-11911642,-6382698,-789260,-986638,-2566698,-1974050,-6776429,-14539241,-12633573,-12504296,-11650010,-5463136,-2,-460551,-2040610,-9212310,-15395062,-15986686,-12568292,-12505066,-11716830,-8228756,-4807516,-4545369,-6123117,-14673133,-15855612,-16052479,-12502243,-12439273,-12177380,-11325399,-10143175,-9684163,-10865871,-11783636,-15723767,-15789563,-12436193,-12438503,-11716317,-9414060,-6914433,-6192505,-8557716,-13818592,-15657718,-15920637,-12565977,-12240353,-11648723,-7567741,-3158576,-2961196,-3948606,-11053227,-15130604,-15591415,-11905213,-12107484,-11712976,-10726843,-9542561,-9147545,-9608613,-10463670,-12829135,-14735079,-11444409,-11776977,-11118265,-7169130,-4734780,-4734522,-6051415,-7368568,-9079192,-10986938,?
875,'2019/09/17 10:06:13:354',5,-12037063,-12303841,-11974351,-9670813,-8946572,-9473174,-10264755,-10923205,-11581141,-12041697,-12827348,-12370659,-12041946,-11318729,-10529208,-10133934,-10068144,-10133681,-10265013,-11711951,-12698338,-12437477,-11846105,-6317161,-789260,-986638,-2631978,-1842465,-6513256,-14407655,-12568036,-12438760,-11584473,-5462879,-2,-395015,-1909024,-8883343,-15329269,-15986686,-12568036,-12505066,-11651294,-8096914,-4676186,-4479833,-5728616,-14541804,-15855612,-15986943,-12502242,-12373480,-12045795,-11456728,-10077638,-9618371,-10800078,-11718100,-15723767,-15789563,-12435936,-12372966,-11650781,-9347754,-6848383,-6126456,-8228751,-13818592,-15592182,-15920637,-12500441,-12240096,-11583187,-7567741,-3092784,-2895660,-3751227,-10724005,-14999531,-15591414,-11905212,-12041691,-11712976,-10726587,-9476768,-9082009,-9542821,-10332085,-12697549,-14603493,-11378872,-11711440,-11118008,-7103593,-4734780,-4668986,-6051415,-7302775,-9013655,-10921401,?
876,'2019/09/17 10:06:13:388',5,-12102854,-12435170,-12040145,-9736607,-9012621,-9539222,-10396084,-11054534,-11712726,-12107490,-12893140,-12436452,-12107739,-11450058,-10660538,-10199984,-10134193,-10199475,-10331063,-11777744,-12764130,-12503270,-11911900,-6448748,-789516,-920845,-2698027,-1908514,-6315877,-14407398,-12699109,-12570089,-11715803,-5594722,-65538,-329222,-1974560,-8554380,-15329269,-15986687,-12633829,-12570859,-11717087,-8096914,-4675929,-4479833,-5530980,-14541804,-15855612,-16052479,-12568034,-12505065,-12045795,-11784922,-10208968,-9684164,-10865871,-11783893,-15723767,-15789564,-12567265,-12504296,-11716574,-9347753,-6782590,-6126200,-7965835,-13818593,-15657718,-15920637,-12565977,-12371425,-11648981,-7699328,-3224369,-2961197,-3685435,-10395297,-15065324,-15656951,-11970749,-12173277,-11778770,-10858172,-9608354,-9213594,-9674150,-10397878,-12632270,-14472421,-11444408,-11842770,-11249594,-7235179,-4800573,-4800315,-6183000,-7368826,-9144985,-11052473,?
877,'2019/09/17 10:06:13:420',5,-12037063,-12435169,-12039888,-9736606,-8946829,-9538966,-10396084,-10988999,-11712726,-12107491,-12827604,-12436452,-12107738,-11450058,-10595002,-10199728,-10134193,-10133938,-10396342,-11777744,-12763874,-12503270,-11911899,-6448748,-789517,-986638,-2697771,-1842721,-6184292,-14341862,-12633573,-12570089,-11715802,-5594465,-2,-395015,-1843231,-8357001,-15329269,-15986687,-12633828,-12570859,-11717087,-7965328,-4609880,-4479833,-5333345,-14541803,-15855612,-16052479,-12567779,-12505065,-11980003,-11915995,-10143431,-9683906,-10865871,-11849429,-15723767,-15789308,-12501729,-12504296,-11716573,-9281703,-6716541,-6060406,-7702407,-13884129,-15592182,-15920637,-12565978,-12305890,-11714517,-7699328,-3158577,-2961197,-3553848,-10132126,-15065067,-15591416,-11970748,-12173276,-11713234,-10858172,-9608355,-9213594,-9674150,-10397877,-12500685,-14472163,-11444409,-11842770,-11249594,-7235179,-4800574,-4800315,-6117465,-7434361,-9144985,-10986938,?
878,'2019/09/17 10:06:13:452',5,-12168904,-12435426,-12105680,-9802398,-9078159,-9604759,-10461877,-11120326,-11778263,-12173282,-12959190,-12501988,-12173531,-11450314,-10660793,-10199984,-10199730,-10265267,-10396600,-11843537,-12829923,-12568806,-11977691,-6382698,-789516,-1052431,-2632491,-1908258,-6118498,-14341862,-12764902,-12635625,-11781339,-5528671,-65538,-460808,-1777437,-8225414,-15329269,-15986687,-12699622,-12636395,-11782623,-7899277,-4610136,-4545627,-5135966,-14541803,-15855612,-16052479,-12633828,-12505065,-11980258,-12047324,-10143432,-9749700,-10931664,-11915222,-15724024,-15789563,-12567522,-12504552,-11782110,-9149860,-6650747,-6060150,-7570564,-13949666,-15657719,-15920893,-12632026,-12371682,-11780053,-7633535,-3224369,-3092782,-3487799,-9935003,-15065323,-15656951,-12102335,-12238812,-11844562,-10858429,-9674148,-9279388,-9740199,-10463671,-12435149,-14340835,-11575995,-11908562,-11315386,-7300715,-4866366,-4866108,-6183257,-7500155,-9210779,-10987451,?
879,'2019/09/17 10:06:13:485',5,-12168650,-12435426,-12105680,-9802142,-9143950,-9605016,-10461878,-11120328,-11778263,-12173282,-12959190,-12501989,-12173530,-11515593,-10660793,-10265520,-10134450,-10265268,-10396599,-11843537,-12764387,-12503527,-11977435,-6382697,-789516,-1052431,-2632491,-1842721,-5855327,-14210532,-12764902,-12570090,-11715803,-5462879,-65538,-460808,-1711388,-7830913,-15329268,-15986687,-12699621,-12570859,-11782623,-7767691,-4609879,-4545627,-4872794,-14410475,-15855612,-16052479,-12633828,-12505065,-11914466,-12113117,-10143431,-9683907,-10931664,-11849687,-15724023,-15789564,-12567778,-12504296,-11782110,-9018273,-6584697,-5994356,-7307391,-13884386,-15592182,-15920893,-12697563,-12371682,-11780309,-7633534,-3289906,-3092783,-3356470,-9671575,-15065067,-15656952,-12102335,-12238814,-11844562,-10858429,-9674147,-9279388,-9805735,-10398134,-12369356,-14275042,-11641787,-11908563,-11315130,-7235179,-4866366,-4866108,-6248538,-7500155,-9145242,-11052731,?
880,'2019/09/17 10:06:13:519',5,-12103113,-12435425,-12105680,-9802143,-9078158,-9605016,-10396342,-11120327,-11778263,-12173282,-12893398,-12501988,-12173530,-11450314,-10660794,-10265520,-10199730,-10265267,-10396599,-11843536,-12829667,-12503526,-11977435,-6382954,-789516,-986895,-2698028,-1842465,-5592154,-14078946,-12764902,-12570344,-11781338,-5528672,-65538,-460552,-1711388,-7436154,-15263476,-15986686,-12699621,-12636395,-11782622,-7636105,-4544086,-4545370,-4543829,-14344682,-15855611,-16052479,-12633572,-12505065,-11848674,-12244189,-10077895,-9683907,-10865872,-11849686,-15724023,-15789564,-12567522,-12504551,-11782110,-8951967,-6518904,-5928563,-6978427,-13884130,-15592182,-15920893,-12632027,-12371682,-11780053,-7699327,-3224370,-3092783,-3290933,-9342865,-14999531,-15656951,-12036799,-12238812,-11844562,-10858429,-9739684,-9344924,-9740199,-10398134,-12303563,-14143713,-11575995,-11908562,-11315131,-7235179,-4866366,-4866108,-6248538,-7500155,-9210778,-11052731,?
881,'2019/09/17 10:06:13:551',5,-12103112,-12369890,-12040144,-9802399,-9078157,-9670552,-10396342,-11054791,-11712726,-12107747,-12958934,-12436452,-12173275,-11450314,-10660794,-10199984,-10134194,-10199731,-10396599,-11777745,-12829667,-12503271,-11977435,-6448748,-789516,-921102,-2698028,-1842465,-5328982,-14013153,-12699365,-12570089,-11781338,-5594465,-65538,-395015,-1711388,-6975603,-15197939,-15986431,-12634085,-12570859,-11782622,-7570312,-4543830,-4479833,-4280657,-14278889,-15855356,-15986943,-12633826,-12505065,-11783137,-12309726,-10077639,-9683906,-10865871,-11783894,-15723767,-15724027,-12567521,-12504552,-11782109,-8820381,-6387318,-5862513,-6649718,-13884129,-15592182,-15920893,-12632026,-12306146,-11780053,-7765120,-3290162,-3092783,-3290677,-9013901,-14999531,-15591416,-12036798,-12173533,-11844562,-10923965,-9674148,-9344924,-9740199,-10398134,-12172234,-14077920,-11510458,-11908563,-11249851,-7300716,-4866366,-4866107,-6248537,-7500155,-9210777,-11052731,?
882,'2019/09/17 10:06:13:585',5,-12103111,-12435424,-12105680,-9802399,-9012621,-9605016,-10396343,-11054535,-11712727,-12173026,-12827861,-12436451,-12107994,-11450314,-10660793,-10265520,-10134450,-10199732,-10396598,-11777999,-12764130,-12503526,-11977692,-6514540,-789260,-921101,-2698027,-1842721,-5066066,-13881568,-12699365,-12635625,-11781339,-5660258,-65538,-394759,-1711388,-6580845,-15132146,-15986686,-12699365,-12570859,-11782622,-7504262,-4478293,-4479576,-4083021,-14147559,-15789820,-15986943,-12568035,-12505065,-11783137,-12309726,-10012102,-9683906,-10865871,-11783893,-15723767,-15789564,-12567522,-12504551,-11782110,-8688794,-6321525,-5796720,-6452082,-13818592,-15592182,-15920637,-12631769,-12371682,-11714518,-7765120,-3224370,-3026990,-3224884,-8750729,-14999531,-15591415,-11971006,-12238813,-11844563,-10858429,-9674147,-9279388,-9740200,-10398134,-12106441,-14012127,-11510202,-11908563,-11249851,-7300972,-4866366,-4800572,-6248537,-7500154,-9210778,-11052731,?
883,'2019/09/17 10:06:13:618',5,-12037319,-12369634,-12040144,-9802143,-9012622,-9604760,-10330549,-11054279,-11647190,-12107489,-12827604,-12436452,-12107739,-11450313,-10660793,-10134191,-10134193,-10199474,-10396343,-11777744,-12763874,-12503270,-11977435,-6448747,-789260,-921102,-2632491,-1842465,-4868687,-13816030,-12699109,-12570088,-11715801,-5594465,-65538,-395015,-1645595,-6317673,-15132146,-15986430,-12633828,-12570858,-11717086,-7307139,-4412500,-4414040,-3951178,-14015973,-15789819,-15986943,-12568034,-12504808,-11717344,-12243934,-9946310,-9618114,-10800078,-11718101,-15723767,-15789307,-12567265,-12504039,-11716316,-8556952,-6189939,-5730671,-6254703,-13818336,-15592182,-15855101,-12566233,-12305890,-11714517,-7699584,-3224370,-3026990,-3159091,-8487813,-14999274,-15591158,-11971004,-12173277,-11778769,-10858173,-9673892,-9279131,-9674407,-10397877,-12040648,-13946333,-11510201,-11908306,-11249594,-7235179,-4800830,-4800571,-6183001,-7434362,-9210521,-10987195,?
884,'2019/09/17 10:06:13:652',5,-12168904,-12500963,-12105938,-9868193,-9144207,-9670810,-10462135,-11120328,-11778519,-12173283,-12959190,-12501989,-12173532,-11516106,-10661050,-10265777,-10199987,-10331060,-10462392,-11843537,-12829923,-12569063,-11977692,-6448747,-789516,-986895,-2698027,-1974307,-4802895,-13815775,-12765158,-12635626,-11781595,-5528929,-2,-460808,-1645852,-6186086,-15132146,-15986686,-12699622,-12636395,-11782623,-7241089,-4477780,-4479576,-3885385,-13950180,-15790075,-15986943,-12633828,-12505065,-11783138,-12309470,-10077638,-9749443,-10865872,-11784150,-15723767,-15789563,-12633314,-12570088,-11782109,-8491158,-6189939,-5796464,-6123374,-13818593,-15592182,-15920893,-12697563,-12371683,-11780310,-7765120,-3224370,-3092783,-3159091,-8421763,-14999531,-15591415,-12102591,-12304350,-11910099,-10924222,-9805477,-9410716,-9805736,-10463670,-12040905,-13946590,-11641532,-11974099,-11315388,-7366509,-4932159,-4931901,-6248794,-7500412,-9276571,-11118524,?
885,'2019/09/17 10:06:13:685',5,-12234442,-12500963,-12105682,-9868193,-9144209,-9670811,-10462136,-11120328,-11778263,-12238819,-12959190,-12501989,-12173532,-11450570,-10726331,-10265777,-10199986,-10265524,-10462392,-11843793,-12829924,-12569064,-11977692,-6382953,-789516,-1052431,-2566699,-1974307,-4736845,-13815773,-12765158,-12635626,-11781595,-5528415,-65538,-526344,-1580059,-5923171,-15132145,-15986686,-12699878,-12636395,-11782623,-7109503,-4411987,-4414040,-3754055,-13818851,-15789819,-15986943,-12699364,-12570601,-11783137,-12309213,-10012102,-9749442,-10865871,-11783894,-15723767,-15789564,-12633314,-12504552,-11782110,-8359316,-6124146,-5796207,-5991531,-13818592,-15592182,-15920893,-12697563,-12371682,-11780310,-7699327,-3224370,-3092783,-3093298,-8290178,-14999274,-15591415,-12102592,-12238814,-11844563,-10858429,-9739940,-9410461,-9805992,-10463671,-12040649,-13946334,-11641788,-11974099,-11315387,-7300972,-4866623,-4931901,-6248794,-7500411,-9276570,-11118525,?
886,'2019/09/17 10:06:13:719',5,-12168906,-12435427,-12040145,-9802656,-9078416,-9605274,-10461878,-11054791,-11778263,-12173026,-12959191,-12436452,-12173532,-11450314,-10660794,-10199985,-10199729,-10199730,-10396599,-11843536,-12764387,-12503271,-11977436,-6317162,-789260,-986638,-2632234,-1908514,-4408136,-13684188,-12764903,-12570089,-11781338,-5462879,-65538,-460552,-1645595,-5528413,-15000560,-15920894,-12765158,-12570859,-11782622,-7043453,-4346193,-4347991,-3688006,-13621470,-15789819,-15986943,-12633829,-12505066,-11783137,-12243420,-9946566,-9683650,-10800078,-11718101,-15723767,-15723771,-12633313,-12504296,-11782109,-8227985,-6058097,-5730414,-5794152,-13752800,-15592182,-15855101,-12632027,-12306146,-11714517,-7699071,-3224370,-3027246,-3093298,-8027262,-14933738,-15591415,-12102336,-12238813,-11844563,-10858428,-9674147,-9344924,-9805479,-10397878,-11975112,-13815005,-11641788,-11908563,-11315131,-7235180,-4866366,-4866108,-6248537,-7500154,-9210778,-11052987,?
887,'2019/09/17 10:06:13:752',5,-12168906,-12501220,-12171474,-9868450,-9144209,-9736860,-10527672,-11186121,-11778520,-12238819,-13024726,-12567781,-12239324,-11581644,-10726588,-10331570,-10199987,-10331061,-10462392,-11909329,-12895715,-12569064,-12043229,-6514797,-789516,-920845,-2698284,-2105893,-4276550,-13618395,-12830694,-12701418,-11847131,-5660515,-65538,-394759,-1777181,-5265241,-15000560,-15986430,-12765414,-12702188,-11848415,-7043710,-4280401,-4347734,-3753541,-13424092,-15789819,-16052479,-12699363,-12570858,-11848929,-12309213,-10012103,-9814979,-10865871,-11784150,-15723768,-15789564,-12633315,-12570089,-11847646,-8359059,-6123889,-5730670,-5728359,-13818336,-15592182,-15920637,-12697564,-12437475,-11845847,-7896450,-3290163,-3026990,-3224884,-7829884,-14933739,-15656952,-12168127,-12304607,-11910356,-10989759,-9805734,-9476509,-9871529,-10463927,-11975113,-13880541,-11641788,-12039893,-11381181,-7432302,-4997696,-4931901,-6314587,-7565948,-9276571,-11184316,?
888,'2019/09/17 10:06:13:785',5,-12168649,-12500964,-12171476,-9999779,-9209745,-9736860,-10527672,-11120585,-11778521,-12238820,-12958934,-12567782,-12239325,-11581900,-10792380,-10331314,-10265779,-10331061,-10462392,-11843793,-12829923,-12634855,-12043484,-6580335,-789517,-920845,-2763820,-2105894,-4144964,-13552603,-12765158,-12635882,-11847132,-5726052,-65538,-329222,-1777437,-5133654,-15000303,-15920894,-12699622,-12636652,-11848415,-7043454,-4280144,-4281941,-3687749,-13358042,-15789819,-15986943,-12633828,-12570858,-11848674,-12308957,-10012102,-9814979,-10865871,-11718358,-15723767,-15789564,-12633058,-12570344,-11847902,-8359059,-6058097,-5730414,-5662566,-13752800,-15592182,-15855357,-12697563,-12437476,-11845846,-7962243,-3290163,-3026990,-3224884,-7763834,-14933738,-15591415,-12036799,-12304606,-11910356,-10989759,-9871269,-9410973,-9805993,-10463672,-11975112,-13880541,-11575995,-12039893,-11381181,-7497838,-4932159,-4931901,-6314331,-7565948,-9276571,-11118781,?
